Date,HourEnding,TotalResourceMWZoneSouth,TotalResourceMWZoneNorth,TotalResourceMWZoneWest,TotalResourceMWZoneHouston,TotalIRRMWZoneSouth,TotalIRRMWZoneNorth,TotalIRRMWZoneWest,TotalIRRMWZoneHouston,TotalNewEquipResourceMWZoneSouth,TotalNewEquipResourceMWZoneNorth,TotalNewEquipResourceMWZoneWest,TotalNewEquipResourceMWZoneHouston
12/14/2025,08,7539,6377,557,4225,884,1270,2038,510,1423,2440,1405,1840
12/14/2025,08,7539,6377,557,4225,884,1270,2038,510,1423,2440,1405,1840
12/14/2025,08,7539,6402,557,4225,884,1270,2038,510,1423,2440,1405,1840
12/14/2025,08,7539,6377,557,3624,884,1265,2028,510,1423,2440,1405,1840
12/14/2025,08,7982,6309,551,3624,884,1265,2028,510,1423,2440,1405,1840
12/14/2025,08,7982,6354,551,3624,875,1265,2028,510,1423,2440,1405,1840
12/14/2025,08,7982,6354,548,3624,875,1265,2028,510,1423,2440,1405,1840
12/14/2025,08,7909,6354,548,3624,875,1265,2014,510,1423,2440,1405,1840
12/14/2025,08,7906,6354,548,3624,875,1265,2014,510,1423,2440,1405,1840
12/14/2025,08,7906,5951,548,3624,875,1265,2014,510,1423,2440,1405,1840
12/14/2025,08,7906,5672,548,3624,875,1265,2024,510,1423,2440,1405,1840
12/14/2025,08,7906,5672,548,3624,875,1265,1984,510,1423,2440,1405,1840
12/14/2025,08,7906,5672,548,3624,875,1279,1984,510,1423,2440,1405,1840
12/14/2025,08,7906,5672,548,3624,875,1279,1996,510,1423,2440,1405,1840
12/14/2025,08,7906,5672,548,3421,875,1279,1996,510,1423,2440,1405,1840
12/14/2025,08,7906,5672,548,3361,875,1279,1996,510,1423,2440,1405,1840
12/14/2025,08,7906,5672,548,3361,875,1279,1988,510,1423,2440,1405,1840
12/14/2025,08,7636,5672,548,3043,875,1279,1966,510,1423,2440,1405,1840
12/14/2025,08,7636,5672,543,3043,854,1279,1934,510,1423,2440,1405,1840
12/14/2025,08,7636,5672,543,3043,854,1279,1934,510,1423,2440,1405,1840
12/14/2025,08,7636,6372,543,3043,860,1279,1934,510,1423,2440,1405,1840
12/14/2025,08,7636,6332,543,3043,860,1261,1937,510,1423,2440,1405,1840
12/14/2025,08,7413,6332,543,3043,869,1261,1910,510,1423,2440,1405,1840
12/14/2025,08,7413,5809,539,3043,869,1261,1900,510,1423,2440,1405,1840
12/14/2025,08,7413,5809,539,3043,909,1261,1900,510,1423,2440,1405,1840
12/14/2025,08,7244,5809,494,3043,909,1261,1900,510,1423,2440,1405,1840
12/14/2025,08,7244,5809,494,3043,866,1261,1900,510,1423,2440,1405,1840
12/14/2025,08,7244,5778,494,3043,866,1261,1900,510,1423,2440,1405,1840
12/14/2025,08,7226,5778,494,3043,866,1261,1900,510,1423,2440,1405,1840
12/14/2025,08,7226,5778,494,3043,866,1261,1900,510,1423,2440,1405,1840
12/14/2025,08,7226,5778,494,3043,866,1261,1900,510,1423,2440,1405,1840
12/14/2025,08,7226,5778,494,3043,866,1261,1911,510,1423,2440,1405,1840
12/14/2025,08,7226,5778,494,3043,866,1261,1911,510,1423,2440,1405,1840
12/14/2025,08,7226,5778,494,3043,866,1261,1907,510,1423,2440,1405,1840
12/14/2025,08,7211,5778,494,3022,866,1261,1907,510,1423,2440,1405,1840
12/14/2025,08,7211,5778,494,3022,866,1261,1907,510,1423,2440,1405,1840
12/14/2025,08,7211,5778,494,3022,888,1261,1907,510,1423,2440,1405,1720
12/14/2025,08,7211,5778,494,3022,888,1261,1919,510,1213,2440,1405,1570
12/14/2025,08,7211,5778,479,3022,888,1261,1919,562,1213,2440,1405,1570
12/14/2025,08,7211,5778,479,3022,888,1261,1919,562,1213,2440,1405,1570
12/14/2025,08,7201,5778,479,3022,888,1271,1742,562,1213,2440,1405,1570
12/14/2025,08,7201,5778,479,3022,934,1266,1686,562,1213,2440,1405,1570
12/14/2025,08,7201,5775,479,3022,961,1266,1686,562,1213,2440,1405,1570
12/14/2025,08,7196,6210,479,3022,841,1266,1624,562,1213,2440,1405,1570
12/14/2025,08,7267,6210,479,3023,841,1266,1630,562,993,2440,1405,1570
12/14/2025,08,7316,6210,479,3204,859,1266,1597,562,993,2440,1405,1570
12/14/2025,08,7316,6210,479,3204,854,1266,1597,562,993,2440,1405,1570
12/14/2025,08,7306,6210,482,3204,835,1266,1597,562,993,2440,1405,1570
12/14/2025,08,7436,6210,441,3204,835,1266,1597,562,993,2440,1405,1570
12/14/2025,08,7436,6210,441,3203,835,1266,1597,562,993,2440,1405,1570
12/14/2025,08,7436,6210,441,3114,835,1266,1595,562,993,2440,1405,1570
12/14/2025,08,7388,6195,441,3114,850,1266,1585,562,993,2440,1405,1570
12/14/2025,08,7388,6195,441,2934,850,1266,1585,562,993,2440,1405,1570
12/14/2025,08,7388,6165,441,2934,850,1266,1571,562,993,2440,1405,1570
12/14/2025,08,7388,6165,441,2934,850,1266,1571,562,993,2440,1405,1570
12/14/2025,08,7388,6165,441,2934,850,1266,1551,562,993,2440,1405,1570
12/14/2025,08,7388,6165,438,2934,850,1266,1551,562,993,2440,1405,1570
12/14/2025,08,7373,6165,438,2934,850,1266,1551,562,993,2440,1405,1570
12/14/2025,08,7373,6165,438,2934,850,1266,1543,562,993,2440,1405,1570
12/14/2025,08,7373,6165,438,2934,854,1264,1543,562,993,2440,1405,1570
12/14/2025,08,7373,6165,438,2934,835,1264,1543,562,993,2440,1405,1570
12/14/2025,08,7373,6165,458,2934,835,1264,1543,562,993,2440,1405,1570
12/14/2025,08,7373,6165,458,2934,835,1264,1540,510,993,2440,1405,1570
12/14/2025,08,7373,6165,458,2934,835,1264,1540,510,993,2440,1405,1570
12/14/2025,08,7373,6165,458,2926,835,1280,1540,510,993,2440,1405,1570
12/14/2025,08,7373,6165,458,2926,835,1280,1540,510,993,2440,1070,1570
12/14/2025,08,7373,6165,458,2926,835,1280,1540,637,993,2440,1070,1570
12/14/2025,08,7373,6165,458,2926,835,1280,1540,637,993,2236,1070,1570
12/14/2025,08,7373,6165,458,2880,835,1236,1540,637,993,2236,1070,1570
12/14/2025,08,7373,6165,458,2880,835,1236,1549,691,993,2236,1070,1570
12/14/2025,08,7373,6165,458,2880,835,1236,1549,691,993,2236,1070,1570
12/14/2025,08,7373,6165,458,2880,835,1236,1549,691,993,2236,1070,1570
12/14/2025,08,7373,6165,458,2880,820,1236,1549,691,993,2236,1070,1570
12/14/2025,08,7362,6225,458,2880,820,1166,1549,691,993,2236,1070,1570
12/14/2025,08,7358,5394,458,2880,820,1166,1589,637,993,2236,1070,1570
12/14/2025,08,6248,5394,458,2880,820,1166,1589,637,993,2236,1070,1570
12/14/2025,08,6248,5394,458,2880,820,1166,1589,637,993,2236,1070,1570
12/14/2025,08,6248,5394,458,2880,820,1166,1589,637,993,2236,1070,1570
12/14/2025,08,6248,5394,458,2880,820,1166,1589,637,993,2236,1070,1570
12/14/2025,08,6248,5394,458,2880,820,1166,1589,637,993,2236,1070,1570
12/14/2025,08,6248,5394,458,2880,820,1166,1589,637,993,2236,1070,1570
12/14/2025,08,6248,5394,458,2880,820,1166,1589,637,993,2236,1070,1570
12/14/2025,08,6248,5394,458,2880,820,1166,1589,637,993,2236,1070,1570
12/14/2025,08,6248,5394,448,2880,820,1166,1589,637,993,2236,1070,1570
12/14/2025,08,6248,5394,448,2880,820,1166,1589,637,993,2236,1070,1570
12/14/2025,08,6248,5379,448,2880,707,1166,1609,637,993,2236,1070,1570
12/14/2025,08,6248,5379,448,2955,707,1166,1609,637,993,2236,1070,1570
12/14/2025,08,6248,5379,448,2955,707,1166,1609,637,993,2236,1070,1570
12/14/2025,08,6248,5379,448,3065,707,1166,1609,637,993,2236,1070,1570
12/14/2025,08,6248,5379,448,3065,707,1072,1595,637,993,2236,1070,1570
12/14/2025,08,6248,5379,448,3065,707,1072,1595,637,993,2236,1070,1570
12/14/2025,08,6248,5379,428,2955,707,1072,1595,637,993,2236,1070,1570
12/14/2025,08,6248,5379,428,2955,707,1072,1595,571,993,2236,1070,1570
12/14/2025,08,6248,5379,428,2955,729,1072,1580,571,993,2236,1070,1570
12/14/2025,08,6248,5379,431,2955,699,1072,1580,571,993,2236,1070,1570
12/14/2025,08,6248,5379,431,2955,699,1072,1580,571,993,2236,1070,1570
12/14/2025,08,6248,5379,431,2955,699,1072,1580,571,993,2236,1070,1570
12/14/2025,08,6248,5379,431,2955,699,1072,1580,571,993,2236,1070,1570
12/14/2025,08,6248,5379,431,2955,699,1072,1568,571,993,2236,1070,1370
12/14/2025,08,6248,5379,431,2955,699,1072,1568,571,993,2236,1070,1370
12/14/2025,08,6248,5379,431,2955,699,1072,1568,571,993,2236,1070,1370
12/14/2025,08,6248,5379,431,2955,699,1072,1568,571,993,2236,1070,1370
12/14/2025,08,6248,5379,431,2955,719,1072,1551,571,993,2236,1070,1370
12/14/2025,08,6248,5379,431,2955,719,1072,1565,571,993,2236,1070,1370
12/14/2025,08,6248,5379,431,2955,719,1072,1565,571,993,2236,1070,1370
12/14/2025,08,6248,5379,431,2955,719,1072,1565,571,993,2236,1070,1370
12/14/2025,08,6244,5379,431,2955,699,1072,1565,571,993,2236,1070,1370
12/14/2025,08,6251,5379,431,2955,699,1072,1553,571,993,2236,1070,1370
12/14/2025,08,6251,5379,431,2868,731,1072,1572,571,993,2236,1070,1370
12/14/2025,08,6251,5379,431,2870,731,1072,1752,571,993,2236,1070,1370
12/14/2025,08,6251,5379,431,2858,731,1072,1758,571,993,2226,1070,1370
12/14/2025,08,6251,5379,431,2858,731,1072,1758,571,993,2226,1070,1370
12/14/2025,08,6251,5379,431,2858,731,1072,1769,571,993,2226,1070,1370
12/14/2025,08,6251,5379,431,2858,731,1072,1754,571,993,2226,1070,1418
12/14/2025,08,6251,5379,431,2858,731,1072,1685,571,993,2226,1070,1418
12/14/2025,08,6251,5379,431,2856,731,1072,1685,571,883,2006,1060,1418
12/14/2025,08,6243,5379,431,2856,740,1072,1671,571,883,2006,1060,1418
12/14/2025,08,6243,5379,431,2856,740,692,1671,571,883,2006,1060,1418
12/14/2025,08,6243,5379,431,2856,740,692,1660,439,883,2006,1060,1418
12/14/2025,08,6243,5379,431,2856,740,692,1660,439,883,2006,1060,1418
12/14/2025,08,6243,5379,431,2856,706,692,1660,439,883,2006,1060,1418
12/14/2025,08,6243,5379,431,2856,706,692,1646,439,883,2006,1060,1418
12/14/2025,08,5794,5379,431,2856,706,692,1646,439,883,2006,1060,1418
12/14/2025,08,5794,4679,431,2856,706,692,1646,439,883,2006,1060,1418
12/14/2025,08,5794,4679,431,2856,706,692,1646,439,883,2006,1060,1418
12/14/2025,08,5794,4679,426,2856,706,692,1646,439,883,2006,1060,1418
12/14/2025,08,5794,4679,426,2856,706,692,1646,439,883,2006,1060,1418
12/14/2025,08,5794,4679,426,2856,706,692,1646,439,883,2006,1060,1418
12/14/2025,08,5794,4679,426,2856,706,692,1646,439,883,2006,1060,1418
12/14/2025,08,5794,4679,426,2856,706,692,1646,439,883,2006,1060,1418
12/14/2025,08,5794,4679,426,2856,706,692,1646,439,883,2006,1060,1418
12/14/2025,08,5794,4679,426,2856,706,692,1657,439,883,2006,1060,1418
12/14/2025,08,5794,4679,426,2856,706,692,1657,439,883,2006,1060,1418
12/14/2025,08,5794,4679,426,2856,720,692,1657,439,883,2006,1060,1418
12/14/2025,08,5794,4679,426,2856,720,692,1650,439,883,2006,1060,1418
12/14/2025,08,5794,4679,426,2856,720,692,1650,439,883,2006,1060,1418
12/14/2025,08,5794,4679,426,2856,720,692,1672,439,883,2006,1060,1418
12/14/2025,08,5794,4679,426,2856,720,692,1625,439,883,2006,1060,1418
12/14/2025,08,5794,4679,426,2856,732,692,1625,439,883,2006,1060,1418
12/14/2025,08,5794,4679,426,2144,723,692,1602,439,883,2006,1060,1418
12/14/2025,08,5794,4679,426,2144,649,692,1560,439,883,2006,1060,1418
12/14/2025,08,5794,4679,426,2144,649,692,1560,439,883,2006,1060,1418
12/14/2025,08,5794,4679,419,2144,649,692,1669,439,883,2006,1060,1418
12/14/2025,08,5794,4679,419,2395,649,692,1691,0,883,2006,1060,1167
12/14/2025,08,5794,4679,419,2395,649,692,1691,0,883,2006,1060,1167
12/14/2025,08,5794,4679,419,2395,649,692,1691,0,883,2006,1060,1167
12/14/2025,08,5794,4675,419,2395,649,692,1691,0,883,2006,1060,1167
12/14/2025,08,5794,4675,419,2395,649,692,1691,0,883,2006,1060,1167
12/14/2025,08,5794,4675,419,2395,649,692,1691,0,883,2006,1060,1167
12/14/2025,08,5794,4675,419,2395,649,692,1691,0,883,2006,1060,1167
12/14/2025,08,5794,4675,419,2395,649,692,1691,0,883,2006,1060,1167
12/14/2025,08,5794,4675,419,2395,649,692,1691,0,883,2006,1060,1167
12/14/2025,08,5794,4675,413,2395,649,692,1691,0,883,2006,1060,1167
12/14/2025,08,5794,4675,413,2395,649,692,1691,0,883,2006,1060,1167
12/14/2025,08,5794,4675,413,2395,649,692,1691,0,883,2006,1060,1167
12/14/2025,08,5794,4675,413,2395,649,692,1691,0,883,2006,1060,1167
12/14/2025,08,5794,4675,413,2395,649,692,1691,0,883,2006,1060,1167
12/14/2025,08,5794,4675,413,2395,649,692,1691,-7,883,2006,1060,1167
12/14/2025,08,5794,4675,408,2395,649,692,1691,-7,883,2006,1060,1167
12/14/2025,08,5794,4675,408,2395,649,692,1691,-7,883,2006,1060,1167
12/14/2025,08,5787,4675,408,2395,649,692,1691,-7,883,2006,1060,1167
12/14/2025,08,5787,4675,408,2395,649,692,1691,-7,883,2006,1060,1167
12/14/2025,08,5787,4675,408,2395,649,692,1677,-7,883,2006,1060,1167
12/14/2025,08,5787,4675,408,2395,649,692,1677,-7,883,2006,1060,1167
12/14/2025,08,5787,4675,408,2395,719,692,1677,-7,883,2006,1060,1167
12/14/2025,08,5787,4675,408,2395,719,692,1677,-7,883,2006,1060,1167
12/14/2025,08,5787,4675,408,2395,719,692,1677,-7,883,2006,1060,1167
12/14/2025,08,5787,4675,408,2395,719,692,1677,-7,883,2006,1060,1167
12/14/2025,08,5787,4675,408,2395,719,692,1677,-7,883,2006,1060,1167
12/14/2025,08,5787,4675,408,2395,719,692,1677,-7,883,2006,1060,1167
12/14/2025,08,5787,4675,408,2395,719,692,1677,-7,883,2006,1060,1167
12/14/2025,08,5787,4675,408,2395,719,692,1677,-7,883,2006,1060,1167
12/14/2025,08,5787,4675,408,2395,719,692,1677,-7,883,2006,1060,1167
12/14/2025,08,5787,4675,408,2395,719,692,1677,-7,883,2006,1060,1167
12/14/2025,08,5787,4675,408,2395,719,692,1677,-7,883,2006,1060,1167
12/14/2025,08,5787,4675,408,2395,719,692,1677,-7,883,2006,1060,1167
12/14/2025,08,5787,4675,408,2395,719,692,1677,-7,883,2006,1060,1167
12/14/2025,08,5787,4675,408,2395,719,692,1677,-7,883,2006,1060,1167
12/14/2025,08,5787,4675,408,2395,719,692,1677,-7,883,2006,1060,1167
12/14/2025,09,7539,5854,557,4225,884,1265,2042,510,1423,2440,1405,1840
12/14/2025,09,7539,5854,557,4225,884,1265,2042,510,1423,2440,1405,1840
12/14/2025,09,7539,6377,557,4225,884,1265,2042,510,1423,2440,1405,1840
12/14/2025,09,7539,6377,557,4225,884,1265,2042,510,1423,2440,1405,1840
12/14/2025,09,7539,6377,557,4225,884,1265,2042,510,1423,2440,1405,1840
12/14/2025,09,7539,6377,557,4225,884,1265,2038,510,1423,2440,1405,1840
12/14/2025,09,7539,6377,557,4225,884,1265,2038,510,1423,2440,1405,1840
12/14/2025,09,7539,6377,557,4225,884,1265,2038,510,1423,2440,1405,1840
12/14/2025,09,7539,6377,557,4225,884,1265,2038,510,1423,2440,1405,1840
12/14/2025,09,7539,6377,557,4225,884,1265,2038,510,1423,2440,1405,1840
12/14/2025,09,7539,6377,557,4225,884,1265,2038,510,1423,2440,1405,1840
12/14/2025,09,7539,6309,557,4225,884,1265,2038,510,1423,2440,1405,1840
12/14/2025,09,7539,6377,557,4225,884,1270,2038,510,1423,2440,1405,1840
12/14/2025,09,7539,6377,557,4225,884,1270,2038,510,1423,2440,1405,1840
12/14/2025,09,7539,6377,557,4405,884,1270,2038,510,1423,2440,1405,1840
12/14/2025,09,7539,6377,557,4225,884,1270,2038,510,1423,2440,1405,1840
12/14/2025,09,7539,6377,557,3624,884,1265,2028,510,1423,2440,1405,1840
12/14/2025,09,7982,6309,551,3624,884,1265,2028,510,1423,2440,1405,1840
12/14/2025,09,7982,6354,551,3624,875,1265,2028,510,1423,2440,1405,1840
12/14/2025,09,7982,6354,548,3624,875,1265,2028,510,1423,2440,1405,1840
12/14/2025,09,7909,6354,548,3624,875,1265,2014,510,1423,2440,1405,1840
12/14/2025,09,7906,6354,548,3624,875,1265,2014,510,1423,2440,1405,1840
12/14/2025,09,7906,5951,548,3624,875,1265,2014,510,1423,2440,1405,1840
12/14/2025,09,7906,5672,548,3624,875,1265,2024,510,1423,2440,1405,1840
12/14/2025,09,7906,5672,548,3624,875,1265,1984,510,1423,2440,1405,1840
12/14/2025,09,7906,5672,548,3624,875,1279,1984,510,1423,2440,1405,1840
12/14/2025,09,7906,5672,548,3624,875,1279,1996,510,1423,2440,1405,1840
12/14/2025,09,7906,5672,548,3421,875,1279,1996,510,1423,2440,1405,1840
12/14/2025,09,7906,5672,548,3361,875,1279,1996,510,1423,2440,1405,1840
12/14/2025,09,7906,5672,548,3361,875,1279,1988,510,1423,2440,1405,1840
12/14/2025,09,7636,5672,548,3043,875,1279,1966,510,1423,2440,1405,1840
12/14/2025,09,7636,5672,543,3043,854,1279,1934,510,1423,2440,1405,1840
12/14/2025,09,7636,5672,543,3043,854,1279,1934,510,1423,2440,1405,1840
12/14/2025,09,7636,6372,543,3043,860,1279,1934,510,1423,2440,1405,1840
12/14/2025,09,7636,6332,543,3043,860,1261,1937,510,1423,2440,1405,1840
12/14/2025,09,7413,6332,543,3043,869,1261,1910,510,1423,2440,1405,1840
12/14/2025,09,7413,5809,539,3043,869,1261,1900,510,1423,2440,1405,1840
12/14/2025,09,7413,5809,539,3043,909,1261,1900,510,1423,2440,1405,1840
12/14/2025,09,7244,5809,494,3043,909,1261,1900,510,1423,2440,1405,1840
12/14/2025,09,7244,5809,494,3043,866,1261,1900,510,1423,2440,1405,1840
12/14/2025,09,7244,5778,494,3043,866,1261,1900,510,1423,2440,1405,1840
12/14/2025,09,7226,5778,494,3043,866,1261,1900,510,1423,2440,1405,1840
12/14/2025,09,7226,5778,494,3043,866,1261,1900,510,1423,2440,1405,1840
12/14/2025,09,7226,5778,494,3043,866,1261,1900,510,1423,2440,1405,1840
12/14/2025,09,7226,5778,494,3043,866,1261,1911,510,1423,2440,1405,1840
12/14/2025,09,7226,5778,494,3043,866,1261,1911,510,1423,2440,1405,1840
12/14/2025,09,7226,5778,494,3043,866,1261,1907,510,1423,2440,1405,1840
12/14/2025,09,7211,5778,494,3022,866,1261,1907,510,1423,2440,1405,1840
12/14/2025,09,7211,5778,494,3022,866,1261,1907,510,1423,2440,1405,1840
12/14/2025,09,7211,5778,494,3022,888,1261,1907,510,1423,2440,1405,1720
12/14/2025,09,7211,5778,494,3022,888,1261,1919,510,1213,2440,1405,1570
12/14/2025,09,7211,5778,479,3022,888,1261,1919,562,1213,2440,1405,1570
12/14/2025,09,7211,5778,479,3022,888,1261,1919,562,1213,2440,1405,1570
12/14/2025,09,7201,5778,479,3022,888,1271,1742,562,1213,2440,1405,1570
12/14/2025,09,7201,5778,479,3022,934,1266,1686,562,1213,2440,1405,1570
12/14/2025,09,7201,5775,479,3022,961,1266,1686,562,1213,2440,1405,1570
12/14/2025,09,7196,6210,479,3022,841,1266,1624,562,1213,2440,1405,1570
12/14/2025,09,7267,6210,479,3023,841,1266,1630,562,993,2440,1405,1570
12/14/2025,09,7316,6210,479,3204,859,1266,1597,562,993,2440,1405,1570
12/14/2025,09,7316,6210,479,3204,854,1266,1597,562,993,2440,1405,1570
12/14/2025,09,7306,6210,482,3204,835,1266,1597,562,993,2440,1405,1570
12/14/2025,09,7436,6210,441,3204,835,1266,1597,562,993,2440,1405,1570
12/14/2025,09,7436,6210,441,3203,835,1266,1597,562,993,2440,1405,1570
12/14/2025,09,7436,6210,441,3114,835,1266,1595,562,993,2440,1405,1570
12/14/2025,09,7388,6195,441,3114,850,1266,1585,562,993,2440,1405,1570
12/14/2025,09,7388,6195,441,2934,850,1266,1585,562,993,2440,1405,1570
12/14/2025,09,7388,6165,441,2934,850,1266,1571,562,993,2440,1405,1570
12/14/2025,09,7388,6165,441,2934,850,1266,1571,562,993,2440,1405,1570
12/14/2025,09,7388,6165,441,2934,850,1266,1551,562,993,2440,1405,1570
12/14/2025,09,7388,6165,438,2934,850,1266,1551,562,993,2440,1405,1570
12/14/2025,09,7373,6165,438,2934,850,1266,1551,562,993,2440,1405,1570
12/14/2025,09,7373,6165,438,2934,850,1266,1543,562,993,2440,1405,1570
12/14/2025,09,7373,6165,438,2934,854,1264,1543,562,993,2440,1405,1570
12/14/2025,09,7373,6165,438,2934,835,1264,1543,562,993,2440,1405,1570
12/14/2025,09,7373,6165,458,2934,835,1264,1543,562,993,2440,1405,1570
12/14/2025,09,7373,6165,458,2934,835,1264,1540,510,993,2440,1405,1570
12/14/2025,09,7373,6165,458,2934,835,1264,1540,510,993,2440,1405,1570
12/14/2025,09,7373,6165,458,2926,835,1280,1540,510,993,2440,1405,1570
12/14/2025,09,7373,6165,458,2926,835,1280,1540,510,993,2440,1070,1570
12/14/2025,09,7373,6165,458,2926,835,1280,1540,637,993,2440,1070,1570
12/14/2025,09,7373,6165,458,2926,835,1280,1540,637,993,2236,1070,1570
12/14/2025,09,7373,6165,458,2880,835,1236,1540,637,993,2236,1070,1570
12/14/2025,09,7373,6165,458,2880,835,1236,1549,691,993,2236,1070,1570
12/14/2025,09,7373,6165,458,2880,835,1236,1549,691,993,2236,1070,1570
12/14/2025,09,7373,6165,458,2880,835,1236,1549,691,993,2236,1070,1570
12/14/2025,09,7373,6165,458,2880,820,1236,1549,691,993,2236,1070,1570
12/14/2025,09,7362,6225,458,2880,820,1166,1549,691,993,2236,1070,1570
12/14/2025,09,7358,5394,458,2880,820,1166,1589,637,993,2236,1070,1570
12/14/2025,09,6248,5394,458,2880,820,1166,1589,637,993,2236,1070,1570
12/14/2025,09,6248,5394,458,2880,820,1166,1589,637,993,2236,1070,1570
12/14/2025,09,6248,5394,458,2880,820,1166,1589,637,993,2236,1070,1570
12/14/2025,09,6248,5394,458,2880,820,1166,1589,637,993,2236,1070,1570
12/14/2025,09,6248,5394,458,2880,820,1166,1589,637,993,2236,1070,1570
12/14/2025,09,6248,5394,458,2880,820,1166,1589,637,993,2236,1070,1570
12/14/2025,09,6248,5394,458,2880,820,1166,1589,637,993,2236,1070,1570
12/14/2025,09,6248,5394,458,2880,820,1166,1589,637,993,2236,1070,1570
12/14/2025,09,6248,5394,448,2880,820,1166,1589,637,993,2236,1070,1570
12/14/2025,09,6248,5394,448,2880,820,1166,1589,637,993,2236,1070,1570
12/14/2025,09,6248,5379,448,2880,707,1166,1609,637,993,2236,1070,1570
12/14/2025,09,6248,5379,448,2955,707,1166,1609,637,993,2236,1070,1570
12/14/2025,09,6248,5379,448,2955,707,1166,1609,637,993,2236,1070,1570
12/14/2025,09,6248,5379,448,3065,707,1166,1609,637,993,2236,1070,1570
12/14/2025,09,6248,5379,448,3065,707,1072,1595,637,993,2236,1070,1570
12/14/2025,09,6248,5379,448,3065,707,1072,1595,637,993,2236,1070,1570
12/14/2025,09,6248,5379,428,2955,707,1072,1595,637,993,2236,1070,1570
12/14/2025,09,6248,5379,428,2955,707,1072,1595,571,993,2236,1070,1570
12/14/2025,09,6248,5379,428,2955,729,1072,1580,571,993,2236,1070,1570
12/14/2025,09,6248,5379,431,2955,699,1072,1580,571,993,2236,1070,1570
12/14/2025,09,6248,5379,431,2955,699,1072,1580,571,993,2236,1070,1570
12/14/2025,09,6248,5379,431,2955,699,1072,1580,571,993,2236,1070,1570
12/14/2025,09,6248,5379,431,2955,699,1072,1580,571,993,2236,1070,1570
12/14/2025,09,6248,5379,431,2955,699,1072,1568,571,993,2236,1070,1370
12/14/2025,09,6248,5379,431,2955,699,1072,1568,571,993,2236,1070,1370
12/14/2025,09,6248,5379,431,2955,699,1072,1568,571,993,2236,1070,1370
12/14/2025,09,6248,5379,431,2955,699,1072,1568,571,993,2236,1070,1370
12/14/2025,09,6248,5379,431,2955,719,1072,1551,571,993,2236,1070,1370
12/14/2025,09,6248,5379,431,2955,719,1072,1565,571,993,2236,1070,1370
12/14/2025,09,6248,5379,431,2955,719,1072,1565,571,993,2236,1070,1370
12/14/2025,09,6248,5379,431,2955,719,1072,1565,571,993,2236,1070,1370
12/14/2025,09,6244,5379,431,2955,699,1072,1565,571,993,2236,1070,1370
12/14/2025,09,6251,5379,431,2955,699,1072,1553,571,993,2236,1070,1370
12/14/2025,09,6251,5379,431,2868,731,1072,1572,571,993,2236,1070,1370
